$GPGGA,103702.000,3028.0072,N,11424.9513,E,1,11,0.9,35.2,M,-13.6,M,,0000*4F
$GPGGA,103703.000,3028.0086,N,11424.9609,E,1,11,0.9,35.7,M,-13.6,M,,0000*48
$GPGGA,103704.000,3028.0108,N,11424.9694,E,1,11,0.9,37.2,M,-13.6,M,,0000*4B
$GPGGA,103705.000,3028.0139,N,11424.9776,E,1,11,0.9,37.8,M,-13.6,M,,0000*4F
$GPGGA,103706.000,3028.0176,N,11424.9849,E,1,11,0.9,39.1,M,-13.6,M,,0000*43
$GPGGA,103707.000,3028.0224,N,11424.9912,E,1,11,0.9,40.6,M,-13.6,M,,0000*40
$GPGGA,103708.000,3028.0279,N,11424.9963,E,1,11,0.9,40.7,M,-13.6,M,,0000*40
$GPGGA,103709.000,3028.0340,N,11425.0007,E,1,11,0.9,40.8,M,-13.6,M,,0000*46
$GPGGA,103710.000,3028.0406,N,11425.0043,E,1,11,0.9,40.9,M,-13.6,M,,0000*4A
$GPGGA,103711.000,3028.0475,N,11425.0069,E,1,11,0.9,40.8,M,-13.6,M,,0000*46
$GPGGA,103712.000,3028.0546,N,11425.0088,E,1,11,0.9,40.8,M,-13.6,M,,0000*4B
$GPGGA,103713.000,3028.0619,N,11425.0097,E,1,11,0.9,41.3,M,-13.6,M,,0000*47
$GPGGA,103714.000,3028.0697,N,11425.0087,E,1,11,0.9,40.7,M,-13.6,M,,0000*42
$GPGGA,103715.000,3028.0774,N,11425.0062,E,1,11,0.9,40.8,M,-13.6,M,,0000*4B
$GPGGA,103716.000,3028.0852,N,11425.0023,E,1,11,0.9,40.5,M,-13.6,M,,0000*4B
$GPGGA,103717.000,3028.0932,N,11424.9974,E,1,11,0.9,41.1,M,-13.6,M,,0000*4B
$GPGGA,103718.000,3028.1008,N,11424.9916,E,1,11,0.9,41.4,M,-13.6,M,,0000*44
$GPGGA,103719.000,3028.1078,N,11424.9849,E,1,10,0.9,41.4,M,-13.6,M,,0000*48
$GPGGA,103720.000,3028.1146,N,11424.9774,E,1,11,0.9,41.3,M,-13.6,M,,0000*49
$GPGGA,103721.000,3028.1212,N,11424.9695,E,1,11,0.9,41.0,M,-13.6,M,,0000*47
$GPGGA,103722.000,3028.1278,N,11424.9615,E,1,11,0.9,40.9,M,-13.6,M,,0000*48
$GPGGA,103723.000,3028.1343,N,11424.9534,E,1,11,0.9,41.0,M,-13.6,M,,0000*48
$GPGGA,103724.000,3028.1410,N,11424.9451,E,1,11,0.9,40.4,M,-13.6,M,,0000*49
$GPGGA,103725.000,3028.1479,N,11424.9368,E,1,11,0.9,40.4,M,-13.6,M,,0000*4A
$GPGGA,103726.000,3028.1547,N,11424.9289,E,1,11,0.9,40.4,M,-13.6,M,,0000*4B
$GPGGA,103727.000,3028.1618,N,11424.9214,E,1,10,1.0,40.1,M,-13.6,M,,0000*4B
